Isolate,total,rif,inh,emb,pza,str,cap,amk,cip,kan,levo,oflx,pas,eth,unknown
X113_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1796_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X641_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X393_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X166_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X772_ano_flt,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
X955_ano_flt,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
X956_ano_flt,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0
X833_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1678_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2216_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
X884_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X329_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1
X2065_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1679_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2041_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1894_ano_flt,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1
X337_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X550_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X912_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1222_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X2248_ano_flt,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
X1233_ano_flt,5,0,0,0,0,3,0,1,0,1,0,0,0,0,0
X383_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X389_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
X206_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2008_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X803_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2150_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2067_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1164_ano_flt,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
X60_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1274_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1760_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X930_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X331_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X764_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1897_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X792_ano_flt,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
X377_ano_flt,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
X1348_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X69_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2165_ano_flt,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
X4_ano_flt,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
X2266_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1
X929_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1715_ano_flt,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
X1094_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X136_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
X1663_ano_flt,4,0,1,0,0,3,1,1,0,1,0,0,0,0,-3
X1319_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1478_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X945_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1487_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1845_ano_flt,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2
X1914_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X348_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1912_ano_flt,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
X1744_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1655_ano_flt,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
X1223_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2146_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2179_ano_flt,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
X1544_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X975_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X637_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X64_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
X376_ano_flt,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
X1905_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2176_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1491_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1792_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1184_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1804_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X275_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1254_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X766_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X719_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X971_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1990_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X406_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X326_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X125_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1901_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X424_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X931_ano_flt,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
X1374_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1764_ano_flt,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
X1398_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X115_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1692_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1928_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X558_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1376_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1647_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1636_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X826_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X985_ano_flt,4,0,0,0,0,3,1,1,0,1,0,0,0,0,-2
X2277_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X1659_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2226_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X656_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2168_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1848_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1240_ano_flt,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
X914_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1390_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X887_ano_flt,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
X413_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X560_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2031_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X1553_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X313_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1253_ano_flt,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
X2271_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2265_ano_flt,5,0,0,0,0,2,0,0,0,0,0,0,0,0,3
X960_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X138_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X343_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
X1474_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
X1973_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X557_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X347_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X130_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1988_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X394_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X263_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1229_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X418_ano_flt,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
X2060_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X847_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X863_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1969_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1690_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1490_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X235_ano_flt,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
X2070_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X1944_ano_flt,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
X2274_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2222_ano_flt,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2
X66_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X913_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1579_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S39_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X379_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X920_ano_flt,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
X234_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2104_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X2123_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X974_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X941_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1580_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X940_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X835_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X381_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
X1889_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
X1486_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X369_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X562_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X717_ano_flt,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0
X1805_ano_flt,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0
X2267_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2236_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1241_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X987_ano_flt,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2
X939_ano_flt,5,0,1,0,0,2,0,0,0,0,1,0,0,0,1
X1786_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1666_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X378_ano_flt,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
X889_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X212_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X636_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X20_ano_flt,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0
X1896_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X256_ano_flt,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2
X182_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X353_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X950_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
X1564_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X776_ano_flt,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
X368_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X311_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1555_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1219_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
X991_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X334_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2280_ano_flt,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
X692_ano_flt,7,0,1,0,0,3,0,0,0,0,0,0,0,0,3
X1987_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X1473_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X400_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X681_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X72_ano_flt,5,0,1,0,0,2,0,0,0,0,0,0,0,0,2
X1898_ano_flt,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
X1066_ano_flt,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
X815_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X2184_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
X405_ano_flt,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TSVC_variants_I3214504_021,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BORA_19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TB-MoldovaSeq-DNA0272-3051_S82_ndc,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
TB-111-16595-18-138_S100_R.all,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
TB-111-16594-18_S127_R.all,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0196-1878_S6_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
BORA_38_S24_L001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324301.3_sus,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1397911.3_sus,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
1397941.3_sus,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SAMEA1015933,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1408952.4_res,17,0,2,3,0,3,1,1,0,1,0,0,0,0,6
TB-MoldovaSeq-DNA120-1556_S121_ndc,4,0,0,0,0,3,1,1,0,1,1,0,0,0,-3
TB-MoldovaSeq-DNA125-1433_S126_ndc,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1
TB-MoldovaSeq-DNA127-1914_S128_ndc,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
TB-MoldovaSeq-DNA147-2239_S148_ndc,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA113-1435_S114_ndc,7,0,1,0,0,3,0,0,0,0,0,0,0,1,2
TB-DNA0340_S197_R.all,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
BORA_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BORA_26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BORA_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BORA_29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
R14_ano,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
S7_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S92_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S76_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S83_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S91_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
R43_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R19_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S48_ano,6,0,0,0,0,3,0,0,0,0,0,0,0,1,2
S37_ano,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
S1_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S27_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S85_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
R87_ano,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0
S32_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S23_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R114_ano,6,0,1,1,1,3,0,0,0,0,0,0,0,0,0
S73_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
R57_ano,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
S41_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S44_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S50_ano,7,0,0,0,0,2,0,0,0,0,0,0,0,2,3
S78_ano,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
S19_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S71_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S64_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S28_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S3_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S40_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S49_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R74_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S93_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S4_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S79_ano,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
R32_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S29_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S47_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S96_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S11_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S53_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S81_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
S25_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S39_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S2_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R36_ano,7,0,2,0,0,3,0,0,0,0,0,0,0,0,2
S55_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S31_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S56_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S59_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S97_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S80_ano,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
S74_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S65_ano,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
S6_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S45_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R13_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S36_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
S60_ano,5,0,0,0,0,2,0,0,0,0,0,0,0,0,3
S34_ano,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
S72_ano,4,0,0,1,0,2,0,0,0,0,0,0,0,0,1
S9_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S24_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S42_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S18_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S67_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S58_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S86_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R29_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S84_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S87_ano,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
S70_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
S63_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S16_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S88_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S17_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R109_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S62_ano,5,0,0,1,0,2,0,0,0,0,0,0,0,0,2
S20_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S15_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S101_ano,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2
S69_ano,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0
R6_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S8_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R115_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
R62_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S75_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
S52_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S30_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S51_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
R63_ano,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1
S100_ano,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1
S68_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S98_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
R79_ano,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1
R65_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
S54_ano,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA020-75_S20_ndc,5,0,0,0,0,3,0,0,0,0,0,0,0,1,1
TB-MoldovaSeq-DNA022-181_S22_ndc,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-MoldovaSeq-DNA0327-5703_S330_ndc,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-MoldovaSeq-DNA0201-1202_S11__ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA165-1641_S166_ndc,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA0202-2452_S12__ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA044-512_S44_ndc,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-MoldovaSeq-DNA163-1145_S164_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0326-4164_S329_ndc,7,0,1,1,0,3,0,0,0,0,0,0,0,1,1
TB-MoldovaSeq-DNA0250-3578_S60_ndc,172,0,0,0,0,5,11,15,0,12,0,0,0,0,129
TB-MoldovaSeq-DNA0307-5315_S310_ndc,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-MoldovaSeq-DNA0224-2122_S34_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0300-2084_S303_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0265-3139_S75_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA162-1446_S163_ndc,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1
TB-MoldovaSeq-DNA0309-5304_S312_ndc,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA0243-3742_S53_ndc,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA0304-5778_S307_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0237-3588_S47_ndc,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0232-2994_S42_ndc,3,0,0,0,0,3,1,1,0,1,0,0,0,0,-3
TB-MoldovaSeq-DNA003-543_S3_ndc,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0231-3743_S41_ndc,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA0275-4965_S85_ndc,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0
TB-MoldovaSeq-DNA007-541_S7_ndc,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0262-3519_S72_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA0200-2023_S10__ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TB-MoldovaSeq-DNA024-243_S24_ndc,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1
TB-MoldovaSeq-DNA0249-3687_S59_ndc,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
