IP,DateTime,submission_command,submission_url,os,num_1,num_2
134.174.159.101,22/Mar/2021:10:12:55,GET /predict/26741b86038f1f76359008fe5ec39913/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18515
134.174.159.101,22/Mar/2021:10:34:22,GET /predict/26741b86038f1f76359008fe5ec39913/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18813
134.174.159.101,22/Mar/2021:10:58:21,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/26741b86038f1f76359008fe5ec39913/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,22/Mar/2021:10:58:22,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,11227
134.174.159.101,22/Mar/2021:10:58:40,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",302,0
134.174.159.101,22/Mar/2021:10:58:40,GET /predict/e845045d2b1db46db803e873ec839018/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18470
134.174.159.101,22/Mar/2021:11:10:22,GET /predict/e845045d2b1db46db803e873ec839018/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18455
134.174.159.101,22/Mar/2021:11:30:31,GET /predict/e845045d2b1db46db803e873ec839018/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18439
134.174.159.101,22/Mar/2021:11:33:13,GET /predict/e845045d2b1db46db803e873ec839018/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18439
134.174.159.101,22/Mar/2021:19:11:32,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,5622
134.174.159.101,23/Mar/2021:08:39:19,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,23/Mar/2021:08:39:19,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,23/Mar/2021:08:39:28,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6080
134.174.159.101,23/Mar/2021:14:51:26,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,23/Mar/2021:14:51:26,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,23/Mar/2021:14:51:32,GET /user/signup/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6948
134.174.159.101,23/Mar/2021:18:55:09,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,23/Mar/2021:18:55:11,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,11227
134.174.159.101,23/Mar/2021:19:39:57,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,23/Mar/2021:19:39:57,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,23/Mar/2021:19:40:26,GET /user/signup/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6948
134.174.159.101,23/Mar/2021:19:43:30,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,7368
134.174.159.101,23/Mar/2021:19:43:46,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,9010
134.174.159.101,23/Mar/2021:19:45:53,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,7368
134.174.159.101,23/Mar/2021:19:50:04,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,9010
134.174.159.101,23/Mar/2021:19:51:23,POST /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,23/Mar/2021:19:51:23,GET /predict/f2625570a25da4ee3ab56a202c19a6fb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,17666
134.174.159.101,23/Mar/2021:19:54:03,GET /predict/f2625570a25da4ee3ab56a202c19a6fb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/vcf/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,20485
134.174.159.101,24/Mar/2021:14:10:08,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",302,0
134.174.159.101,24/Mar/2021:14:10:09,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54",200,5622
134.174.159.101,24/Mar/2021:15:24:38,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,24/Mar/2021:15:24:40,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,11227
134.174.159.101,24/Mar/2021:15:25:03,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",302,0
134.174.159.101,24/Mar/2021:15:25:03,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18461
134.174.159.101,24/Mar/2021:15:33:48,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18446
134.174.159.101,24/Mar/2021:15:39:59,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18446
134.174.159.101,24/Mar/2021:15:42:33,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18446
134.174.159.101,24/Mar/2021:15:49:24,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18446
134.174.159.101,24/Mar/2021:15:55:45,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18446
134.174.159.101,24/Mar/2021:15:58:26,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18430
134.174.159.101,24/Mar/2021:16:02:07,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18743
134.174.159.101,24/Mar/2021:16:47:38,GET /predict/4c70c77f14548a1a7690522817056131/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18743
134.174.159.101,24/Mar/2021:19:26:01,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,24/Mar/2021:19:26:23,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,11227
134.174.159.101,24/Mar/2021:19:26:43,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",302,0
134.174.159.101,24/Mar/2021:19:26:43,GET /predict/edf252e9c090d438a57e935edd101f6d/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18471
134.174.159.101,24/Mar/2021:20:00:29,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,24/Mar/2021:20:43:16,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/edf252e9c090d438a57e935edd101f6d/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,24/Mar/2021:20:43:18,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,11227
134.174.159.101,24/Mar/2021:20:43:50,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",302,0
134.174.159.101,24/Mar/2021:20:43:51,GET /predict/b8cc6d4a87deda6c1da7c53210ff88d4/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,18494
134.174.159.101,24/Mar/2021:21:22:23,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,8133
134.174.159.101,24/Mar/2021:21:22:50,GET /predict/b8cc6d4a87deda6c1da7c53210ff88d4/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",200,21302
134.174.159.101,25/Mar/2021:07:42:21,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,25/Mar/2021:07:42:22,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,25/Mar/2021:07:42:31,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,25/Mar/2021:07:42:31,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,25/Mar/2021:07:42:33,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6080
134.174.159.101,25/Mar/2021:07:50:43,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/about/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,25/Mar/2021:07:50:43,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/about/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,25/Mar/2021:07:50:46,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6080
134.174.159.101,25/Mar/2021:07:50:59,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,25/Mar/2021:07:50:59,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,5622
134.174.159.101,25/Mar/2021:07:51:01,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/user/login/?next=/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,6080
134.174.159.101,25/Mar/2021:09:58:32,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8133
134.174.159.101,25/Mar/2021:09:58:35,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,11227
134.174.159.101,25/Mar/2021:10:09:32,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",302,0
134.174.159.101,25/Mar/2021:10:09:32,GET /predict/976286039ac3b04f96a90e9425a62e83/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,18462
134.174.159.101,25/Mar/2021:10:52:59,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:10:53:00,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",500,5770
134.174.159.101,25/Mar/2021:10:53:11,GET /gentb-admin/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,22900
134.174.159.101,25/Mar/2021:10:54:08,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:10:54:09,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,9414
134.174.159.101,25/Mar/2021:10:54:13,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",500,5770
134.174.159.101,25/Mar/2021:10:55:11,GET /pipeline/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,11140
134.174.159.101,25/Mar/2021:10:56:11,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:10:56:12,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,11221
134.174.159.101,25/Mar/2021:18:53:48,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:18:54:01,GET /predict/upload/manual/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,10765
134.174.159.101,25/Mar/2021:18:54:01,GET /genes/json/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/manual/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,86823
134.174.159.101,25/Mar/2021:18:55:05,POST /predict/upload/manual/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/manual/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",500,5770
134.174.159.101,25/Mar/2021:18:55:22,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/manual/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:21:56:25,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:22:49:58,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,7074
134.174.159.101,25/Mar/2021:22:53:01,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/about/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,25/Mar/2021:23:17:33,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,8127
134.174.159.101,27/Mar/2021:14:22:58,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,7476
134.174.159.101,27/Mar/2021:14:23:03,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,10570
134.174.159.101,27/Mar/2021:14:26:27,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",200,7476
