Isolate,Lineage,Resistant,WHO-Identified,High_Confidence,Low_Confidence
S1_ano,2.2.1,0,0,0,0
S27_ano,2.2.1,0,0,0,0
S85_ano,2.2.1,0,0,0,0
R87_ano,2.2.1,0,0,0,0
S32_ano,2.2.1,0,0,0,0
S23_ano,2.2.1,0,0,0,0
R114_ano,2.2.1,0,0,0,0
S73_ano,2.2.1,0,0,0,0
R57_ano,2.2.1,0,0,0,0
S41_ano,2.2.1,0,0,0,0
S44_ano,2.2.1,0,0,0,0
S50_ano,2.2.1,0,2,0,2
S78_ano,2.2.1,0,0,0,0
S19_ano,2.2.1,0,0,0,0
S71_ano,2.2.1,0,0,0,0
S64_ano,2.2.1,0,0,0,0
S28_ano,2.2.1,0,0,0,0
S3_ano,2.2.1,0,0,0,0
S40_ano,2.2.1,0,0,0,0
S49_ano,2.2.1,0,0,0,0
R74_ano,2.2.1,0,0,0,0
S93_ano,2.2.1,0,0,0,0
S4_ano,2.2.1,0,0,0,0
S79_ano,2.2.1,0,0,0,0
R32_ano,2.2.1,0,0,0,0
S29_ano,2.2.1,0,0,0,0
S47_ano,2.2.1,0,0,0,0
S96_ano,2.2.1,0,0,0,0
S11_ano,2.2.1,0,0,0,0
S53_ano,2.2.1,0,0,0,0
S81_ano,2.2.1,0,1,0,1
S25_ano,2.2.1,0,0,0,0
S39_ano,2.2.1,0,0,0,0
S2_ano,2.2.1,0,0,0,0
R36_ano,2.2.1,0,0,0,0
S55_ano,2.2.1,0,0,0,0
S31_ano,2.2.1,0,0,0,0
S56_ano,2.2.1,0,0,0,0
S59_ano,2.2.1,0,0,0,0
S97_ano,2.2.1,0,0,0,0
S80_ano,2.2.1,0,0,0,0
S74_ano,2.2.1,0,0,0,0
S65_ano,2.2.1,0,0,0,0
S6_ano,2.2.1,0,0,0,0
S45_ano,2.2.1,0,0,0,0
R13_ano,2.2.1,0,0,0,0
S36_ano,2.2.1,0,0,0,0
S60_ano,2.2.1,0,0,0,0
S34_ano,2.2.1,0,0,0,0
S72_ano,2.2.1,0,0,0,0
S9_ano,2.2.1,0,0,0,0
S24_ano,2.2.1,0,0,0,0
S42_ano,2.2.1,0,0,0,0
S18_ano,2.2.1,0,0,0,0
S67_ano,2.2.1,0,0,0,0
S58_ano,2.2.1,0,0,0,0
S86_ano,2.2.1,0,0,0,0
R29_ano,2.2.1,0,0,0,0
S84_ano,2.2.1,0,0,0,0
S87_ano,2.2.1,0,0,0,0
S70_ano,2.2.1,0,1,0,1
S63_ano,2.2.1,0,0,0,0
S16_ano,2.2.1,0,0,0,0
S88_ano,2.2.1,0,0,0,0
S17_ano,2.2.1,0,0,0,0
R109_ano,2.2.1,0,0,0,0
S62_ano,2.2.1,0,0,0,0
S20_ano,2.2.1,0,0,0,0
S15_ano,2.2.1,0,0,0,0
S101_ano,2.2.1,0,1,0,1
S69_ano,2.2.1,0,0,0,0
R6_ano,2.2.1,0,0,0,0
S8_ano,2.2.1,0,0,0,0
R115_ano,2.2.1,0,0,0,0
R62_ano,2.2.1,0,0,0,0
S75_ano,2.2.1,0,1,0,1
S52_ano,2.2.1,0,0,0,0
S30_ano,2.2.1,0,0,0,0
S51_ano,2.2.1,0,0,0,0
R63_ano,2.2.1,0,0,0,0
S100_ano,2.2.1,0,0,0,0
S68_ano,2.2.1,0,0,0,0
S98_ano,2.2.1,0,0,0,0
R79_ano,2.2.1,0,1,0,1
R65_ano,2.2.1,0,0,0,0
S54_ano,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA020-75_S20_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA022-181_S22_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0327-5703_S330_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0201-1202_S11__ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA165-1641_S166_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0202-2452_S12__ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA044-512_S44_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA163-1145_S164_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0326-4164_S329_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0250-3578_S60_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0307-5315_S310_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0224-2122_S34_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0300-2084_S303_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0265-3139_S75_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA162-1446_S163_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0309-5304_S312_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0243-3742_S53_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0304-5778_S307_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0237-3588_S47_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0232-2994_S42_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA003-543_S3_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0231-3743_S41_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0275-4965_S85_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA007-541_S7_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0262-3519_S72_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0200-2023_S10__ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA024-243_S24_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0249-3687_S59_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0235-4740_S45_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0208-2207_S18__ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0195-2337_S5_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0218-4275_S28_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0260-3533_S70_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0214-3901_S24_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0321-5415_S324_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0264-3410_S74_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0331-5057_S334_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA176-2331_S177_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA021-106_S21_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0279-3622_S89_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0255-3062_S65_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA191-2977_S1_ndc,2.2.1,0,1,0,1
TB-MoldovaSeq-DNA0274-3861_S98_ndc,2.2.1,0,0,0,0
TB-MoldovaSeq-DNA0273-3926_S97_ndc,2.2.1,0,0,0,0
1773.201_sus,2.2.1,0,1,0,1
1733.3415_res,2.2.1,0,0,0,0
1733.2272_res,2.2.1,0,0,0,0
1733.4123_res,2.2.1,0,0,0,0
TB-111-18713-19_S37_R.all,2.2.1,0,1,0,1
TB-111-19582-19_S146_R.all,2.2.1,0,0,0,0
TB-111-19482-18_S74_R.all,2.2.1,0,0,0,0
TB-111-20536-19_S46_R.all,2.2.1,0,0,0,0
TB-111-20347-18_S24_R.all,2.2.1,0,1,0,1
TB-111-18763-18-138_S32_R.all,2.2.1,0,0,0,0
TB-111-17754-19_S287_R.all,2.2.1,0,0,0,0
TB-111-20505-18_S19_R.all,2.2.1,0,1,0,1
TB-111-16816-19_S103_R.all,2.2.1,0,0,0,0
TB-111-22620-18F_S223_R.all,2.2.1,0,0,0,0
TB-111-17888-18_S150_R.all,2.2.1,0,1,0,1
TB-111-17750-19_S63_R.all,2.2.1,0,0,0,0
TB-111-19471-18_S130_R.all,2.2.1,0,0,0,0
TB-111-20522-18_S46_R.all,2.2.1,0,0,0,0
TB-111-23190-18F_S230_R.all,2.2.1,0,1,0,1
TB-111-23185-18F_S39_R.all,2.2.1,0,1,0,1
TB-111-23559-18F_S30_R.all,2.2.1,0,0,0,0
TB-111-18597-19_S55_R.all,2.2.1,0,1,0,1
TB-111-16773-18_S137_R.all,2.2.1,0,0,0,0
TB-111-17901-18_S118_R.all,2.2.1,0,0,0,0
TB-111-17702-18_S82_R.all,2.2.1,0,0,0,0
TB-111-22820-18F_S27_R.all,2.2.1,0,0,0,0
TB-111-24254-18F_S32_R.all,2.2.1,0,0,0,0
TB-111-18825-19_S38_R.all,2.2.1,0,0,0,0
TB-111-17854-18_S98_R.all,2.2.1,0,0,0,0
TB-111-24592-18F_S225_R.all,2.2.1,0,1,0,1
TB-111-19444-19_S87_R.all,2.2.1,0,0,0,0
TB-111-20345-19_S159_R.all,2.2.1,0,0,0,0
TB-111-17913-18_S124_R.all,2.2.1,0,0,0,0
TB-111-19502-18_S100_R.all,2.2.1,0,0,0,0
TB-111-16668-18-138_S124_R.all,2.2.1,0,0,0,0
Serialsamples.XD00998454.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,1,1,0
Serialsamples.XD00946217.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,0,0,0
Serialsamples.XD00944188.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,2,1,1
Serialsamples.XD00922398.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,2,1,1
Serialsamples.XD00934751.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,2,1,1
Serialsamples.XD00481853.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,0,0,0
Serialsamples.XD00912003.dedup_reads.bam.indelqualed_reads.bam.vars,2.2.1,1,0,0,0
1773.18427_sus,2.2.1,1,0,0,0
1773.20483_sus,2.2.1,1,0,0,0
1773.18531_sus,2.2.1,1,0,0,0
1773.18495_sus,2.2.1,1,1,0,1
1773.20452_sus,2.2.1,1,0,0,0
1773.18209_sus,2.2.1,1,0,0,0
1773.20514_sus,2.2.1,1,0,0,0
1417010.3_sus,2.2.1,1,0,0,0
1773.18458_sus,2.2.1,1,0,0,0
1400934.4_sus,2.2.1,1,0,0,0
1408950.4_sus,2.2.1,1,0,0,0
1773.18503_sus,2.2.1,1,0,0,0
1773.18219_sus,2.2.1,1,1,0,1
1773.20504_sus,2.2.1,1,0,0,0
1438867.3_sus,2.2.1,1,0,0,0
1773.18440_sus,2.2.1,1,0,0,0
ERR553169,2.2.1,1,0,0,0
ERR552215,2.2.1,1,1,0,1
1773.18248_res,2.2.1,1,0,0,0
1773.18237_res,2.2.1,1,0,0,0
1773.18250_res,2.2.1,1,1,0,1
1773.18265_res,2.2.1,1,1,0,1
1773.18285_res,2.2.1,1,1,0,1
1773.18261_res,2.2.1,1,1,0,1
1773.18255_res,2.2.1,1,1,0,1
1773.18245_res,2.2.1,1,0,0,0
1773.18460_res,2.2.1,1,1,0,1
1773.18253_res,2.2.1,1,1,0,1
1773.18268_res,2.2.1,1,0,0,0
1773.18560_res,2.2.1,1,1,0,1
1773.21343_sus,2.2.1,1,0,0,0
1773.21381_sus,2.2.1,1,0,0,0
1773.21412_sus,2.2.1,1,0,0,0
1773.21263_sus,2.2.1,1,0,0,0
1773.21198_sus,2.2.1,1,1,0,1
1773.21210_sus,2.2.1,1,1,0,1
1773.21325_sus,2.2.1,1,0,0,0
1773.21365_sus,2.2.1,1,0,0,0
1773.21184_sus,2.2.1,1,1,0,1
1773.21433_sus,2.2.1,1,0,0,0
1773.21248_sus,2.2.1,1,0,0,0
1773.21189_sus,2.2.1,1,0,0,0
1773.21544_sus,2.2.1,1,1,0,1
1773.21300_sus,2.2.1,1,0,0,0
1773.21490_sus,2.2.1,1,0,0,0
1773.21203_sus,2.2.1,1,1,0,1
1773.21317_sus,2.2.1,1,0,0,0
1773.21322_sus,2.2.1,1,0,0,0
1773.21362_sus,2.2.1,1,0,0,0
1773.21441_sus,2.2.1,1,0,0,0
1773.21268_sus,2.2.1,1,0,0,0
1773.21224_sus,2.2.1,1,1,0,1
1773.21374_sus,2.2.1,1,0,0,0
1773.21298_sus,2.2.1,1,0,0,0
1773.21422_sus,2.2.1,1,0,0,0
1773.21350_sus,2.2.1,1,0,0,0
1773.21276_sus,2.2.1,1,0,0,0
1773.21261_sus,2.2.1,1,0,0,0
1773.21262_sus,2.2.1,1,0,0,0
1773.21280_sus,2.2.1,1,0,0,0
1773.21336_sus,2.2.1,1,1,0,1
1773.21502_sus,2.2.1,1,0,0,0
1773.21331_sus,2.2.1,1,0,0,0
1773.21520_sus,2.2.1,1,0,0,0
1324249.3_sus,2.2.1,1,0,0,0
1773.18286_sus,2.2.1,1,1,0,1
1773.18190_sus,2.2.1,1,1,0,1
1479150601544T896015lib5742nextseqn0051151bp,2.2.1,1,0,0,0
02R1753,2.2.1,1,0,0,0
rename_mycobacterium_tuberculosis_h2300.0.variants,2.2.1,1,0,0,0
01R1505,2.2.1,1,1,1,0
SAMEA1707564,2.2.1,1,0,0,0
1479144813357T181815lib5023nextseqn0035151bp,2.2.1,1,0,0,0
1733.991_res,2.2.1,1,0,0,0
01R0774,2.2.1,1,0,0,0
1479144813357T182015lib5025nextseqn0035151bp,2.2.1,1,1,0,1
1324266.3_sus,2.2.1,1,0,0,0
1267355.3_sus,2.2.1,1,0,0,0
1324286.3_sus,2.2.1,1,0,0,0
1324253.3_sus,2.2.1,1,0,0,0
1324265.3_sus,2.2.1,1,0,0,0
1397907.3_sus,2.2.1,1,1,0,1
TB-333-2089-19_S39_R.all,2.2.1,1,0,0,0
TB-333-2024-19_S2_R.all,2.2.1,1,0,0,0
TB-222-5441-18_S70_R.all,2.2.1,1,0,0,0
TB-222-975-19-138_S3_R.all,2.2.1,1,0,0,0
TB-222-6312-18_S113_R.all,2.2.1,1,0,0,0
TB-222-2259-19_S210_R.all,2.2.1,1,0,0,0
TB-333-1480-19_S125_R.all,2.2.1,1,0,0,0
TB-222-1779-19_S55_R.all,2.2.1,1,1,0,1
TB-222-1015-19_S4_R.all,2.2.1,1,0,0,0
TB-333-3340-19-138_S114_R.all,2.2.1,1,0,0,0
TB-333-52-19_S188_R.all,2.2.1,1,1,0,1
TB-222-4414-18_S88_R.all,2.2.1,1,0,0,0
TB-222-5371-19_S262_R.all,2.2.1,1,0,0,0
TB-222-5569-19_S214_R.all,2.2.1,1,1,0,1
TB-333-420-19_S43_R.all,2.2.1,1,1,0,1
TB-222-365-18_S83_R.all,2.2.1,1,1,0,1
TB-222-2505-19_S87_R.all,2.2.1,1,0,0,0
TB-222-6357-19_S283_R.all,2.2.1,1,1,0,1
TB-222-6602-19_S276_R.all,2.2.1,1,0,0,0
TB-333-2153-19_S131_R.all,2.2.1,1,1,0,1
TB-333-3340-19-138_S49_R.all,2.2.1,1,0,0,0
TB-222-2036-18_S148_R.all,2.2.1,1,0,0,0
TB-333-5441-19_S70_R.all,2.2.1,1,1,0,1
TB-333-1897-19_S21_R.all,2.2.1,1,1,0,1
TB-333-3729-19_S159_R.all,2.2.1,1,1,0,1
TB-222-1595-19_S7_R.all,2.2.1,1,0,0,0
TB-222-2257-19_S81_R.all,2.2.1,1,0,0,0
TB-222-6659-18_S22_R.all,2.2.1,1,0,0,0
TB-333-1625-19_S13_R.all,2.2.1,1,0,0,0
TB-222-147-18_S83_R.all,2.2.1,1,0,0,0
TB-333-362-19_S186_R.all,2.2.1,1,1,0,1
TB-222-5873-19_S247_R.all,2.2.1,1,1,0,1
TB-222-2441-19_S193_R.all,2.2.1,1,0,0,0
TB-333-15-19_S92_R.all,2.2.1,1,0,0,0
TB-222-5154-19_S264_R.all,2.2.1,1,1,0,1
TB-222-5856-19_S217_R.all,2.2.1,1,0,0,0
TB-222-5566-18_S88_R.all,2.2.1,1,0,0,0
TB-333-3095-19-138_S55_R.all,2.2.1,1,0,0,0
TB-333-3095-19-138_S126_R.all,2.2.1,1,0,0,0
TB-222-550-18_S19_R.all,2.2.1,1,0,0,0
TB-222-4897-18_S30_R.all,2.2.1,1,1,0,1
TB-222-2445-19_S194_R.all,2.2.1,1,0,0,0
TB-333-228-19_S276_R.all,2.2.1,1,1,0,1
TB-222-1455-19_S42_R.all,2.2.1,1,1,0,1
TB-333-2444-19_S55_R.all,2.2.1,1,1,0,1
TB-222-2112-19_S65_R.all,2.2.1,1,1,0,1
TB-222-2111-19_S92_R.all,2.2.1,1,0,0,0
TB-222-1257-18_S107_R.all,2.2.1,1,0,0,0
TB-333-1821-19_S187_R.all,2.2.1,1,0,0,0
TB-333-662-19_S185_R.all,2.2.1,1,1,0,1
TB-222-5589-19_S15_R.all,2.2.1,1,0,0,0
TB-222-2567-18_S33_R.all,2.2.1,1,0,0,0
TB-333-3591-19_S62_R.all,2.2.1,1,1,0,1
TB-333-2175-19_S94_R.all,2.2.1,1,1,0,1
TB-333-2146-19F_S10_R.all,2.2.1,1,0,0,0
TB-222-5503-19_S282_R.all,2.2.1,1,0,0,0
TB-222-6788-19_S224_R.all,2.2.1,1,1,0,1
TB-222-2670-19_S87_R.all,2.2.1,1,1,0,1
TB-222-5058-19_S277_R.all,2.2.1,1,1,0,1
TB-222-6789-19_S261_R.all,2.2.1,1,1,0,1
TB-222-1682-19-138_S4_R.all,2.2.1,1,0,0,0
TB-333-1869-19_S83_R.all,2.2.1,1,0,0,0
TB-222-1682-19-138_S9_R.all,2.2.1,1,0,0,0
TB-333-1815-19_S124_R.all,2.2.1,1,1,0,1
TB-333-3243-19_S182_R.all,2.2.1,1,0,0,0
TB-333-2146-19_S45_R.all,2.2.1,1,0,0,0
TB-222-4598-18_S73_R.all,2.2.1,1,0,0,0
1773.18242_res,2.2.1,1,1,0,1
X2599_ano_flt,2.2.1,1,0,0,0
X2928_ano_flt,2.2.1,1,0,0,0
X2355_ano_flt,2.2.1,1,1,0,1
X5024_ano_flt,2.2.1,1,0,0,0
X472_ano_flt,2.2.1,1,0,0,0
X2926_ano_flt,2.2.1,1,0,0,0
X2821_ano_flt,2.2.1,1,1,0,1
X2430_ano_flt,2.2.1,1,0,0,0
X5053_ano_flt,2.2.1,1,0,0,0
X5037_ano_flt,2.2.1,1,1,0,1
X2660_ano_flt,2.2.1,1,1,1,0
X2306_ano_flt,2.2.1,1,0,0,0
X2864_ano_flt,2.2.1,1,0,0,0
X2527_ano_flt,2.2.1,1,0,0,0
1773.20521_res,2.2.1,1,0,0,0
1267359.3_res,2.2.1,1,0,0,0
1417010.3_res,2.2.1,1,0,0,0
1773.20518_res,2.2.1,1,2,0,2
1773.20482_sus,2.2.1,1,0,0,0
1422034.3_sus,2.2.1,1,0,0,0
1733.10922_sus,2.2.1,1,0,0,0
1733.1498_sus,2.2.1,1,0,0,0
1733.1155_sus,2.2.1,1,0,0,0
TB-444-213-19_S94_R.all,2.2.1,1,0,0,0
X1081_ano_flt,2.2.1,1,1,1,0
X1864_ano_flt,2.2.1,1,0,0,0
1479150601544T895915lib5741nextseqn0051151bp,2.2.1,1,0,0,0
02R1641,2.2.1,1,2,0,2
TB-111-15526-18-138_S70_R.all,2.2.1,1,0,0,0
TB-111-15919-18_S131_R.all,2.2.1,1,0,0,0
1397884.3_sus,2.2.1,1,1,0,1
1773.21529_sus,2.2.1,1,0,0,0
1773.21378_sus,2.2.1,1,0,0,0
1773.21258_sus,2.2.1,1,0,0,0
1773.21340_sus,2.2.1,1,0,0,0
1773.21481_sus,2.2.1,1,0,0,0
1773.21506_sus,2.2.1,1,0,0,0
1773.21368_sus,2.2.1,1,0,0,0
1773.21359_sus,2.2.1,1,0,0,0
1773.21266_sus,2.2.1,1,0,0,0
1773.21486_sus,2.2.1,1,0,0,0
1773.21205_sus,2.2.1,1,1,0,1
1773.21461_sus,2.2.1,1,0,0,0
1773.21367_sus,2.2.1,1,0,0,0
1773.21429_sus,2.2.1,1,0,0,0
1773.21545_sus,2.2.1,1,0,0,0
1773.21451_sus,2.2.1,1,0,0,0
1773.21457_sus,2.2.1,1,0,0,0
1773.21200_sus,2.2.1,1,1,0,1
1773.21186_sus,2.2.1,1,1,0,1
1773.21505_sus,2.2.1,1,0,0,0
1773.21305_sus,2.2.1,1,0,0,0
1773.21521_sus,2.2.1,1,0,0,0
1773.21372_sus,2.2.1,1,0,0,0
1773.21257_sus,2.2.1,1,0,0,0
1773.21540_sus,2.2.1,1,1,0,1
1773.21538_sus,2.2.1,1,0,0,0
BORA_16,2.2.1,1,0,0,0
TB-111-5263-18_S15_R.all,2.2.1,1,0,0,0
TB-111-20704-18_S36_R.all,2.2.1,1,0,0,0
TB-444-2225-18_S25_R.all,2.2.1,1,0,0,0
TB-111-15545-18-138_S48_R.all,2.2.1,1,1,0,1
TB-444-715-19-138_S17_R.all,2.2.1,1,0,0,0
TB-444-2479-18_S195_R.all,2.2.1,1,0,0,0
TB-111-18503-18-138_S52_R.all,2.2.1,1,1,0,1
TB-111-21513-19_S91_R.all,2.2.1,1,0,0,0
TB-111-548-18_S84_R.all,2.2.1,1,0,0,0
TB-111-17253-18-138_S24_R.all,2.2.1,1,1,0,1
TB-111-1875-19_S1_R.all,2.2.1,1,1,0,1
TB-444-2543-18_S27_R.all,2.2.1,1,1,0,1
TB-111-16361-18_S10_R.all,2.2.1,1,0,0,0
TB-111-1791-19-138_S93_R.all,2.2.1,1,0,0,0
TB-444-2588-18_S15_R.all,2.2.1,1,0,0,0
TB-111-5514-19_S77_R.all,2.2.1,1,1,0,1
TB-444-2303-19_S28_R.all,2.2.1,1,0,0,0
TB-111-19945-18_S91_R.all,2.2.1,1,1,0,1
TB-111-4496-19_S199_R.all,2.2.1,1,1,0,1
TB-111-8671-19_S53_R.all,2.2.1,1,1,0,1
TB-111-15952-18_S73_R.all,2.2.1,1,0,0,0
TB-111-18194-18_S121_R.all,2.2.1,1,1,0,1
TB-111-19200-18_S143_R.all,2.2.1,1,0,0,0
TB-111-14875-19_S107_R.all,2.2.1,1,1,0,1
TB-111-5634-19_S134_R.all,2.2.1,1,0,0,0
TB-111-17545-19_S119_R.all,2.2.1,1,1,0,1
TB-111-18094-18_S125_R.all,2.2.1,1,0,0,0
TB-111-3207-19_S75_R.all,2.2.1,1,0,0,0
TB-444-1650-18_S16_R.all,2.2.1,1,0,0,0
TB-111-1410-18-138_S155_R.all,2.2.1,1,1,0,1
TB-444-1554-18-138_S130_R.all,2.2.1,1,0,0,0
TB-111-4837-18_S135_R.all,2.2.1,1,1,0,1
TB-111-3908-19_S201_R.all,2.2.1,1,0,0,0
TB-111-5047-19_S52_R.all,2.2.1,1,1,0,1
TB-111-4492-19_S271_R.all,2.2.1,1,1,0,1
TB-111-2904-19_S227_R.all,2.2.1,1,1,0,1
TB-444-2523-18_S196_R.all,2.2.1,1,0,0,0
TB-111-4798-19_S241_R.all,2.2.1,1,1,0,1
TB-111-6762-19_S183_R.all,2.2.1,1,0,0,0
TB-111-20774-19_S163_R.all,2.2.1,1,0,0,0
TB-111-4661-19_S67_R.all,2.2.1,1,1,0,1
TB-111-19049-19_S67_R.all,2.2.1,1,1,0,1
TB-111-9083-18_S82_R.all,2.2.1,1,1,1,0
TB-111-18519-19_S66_R.all,2.2.1,1,1,0,1
TB-111-21011-18-138_S132_R.all,2.2.1,1,0,0,0
TB-444-2046-18_S28_R.all,2.2.1,1,0,0,0
TB-111-9803-18_S9_R.all,2.2.1,1,0,0,0
TB-444-2514-19_S13_R.all,2.2.1,1,0,0,0
TB-444-990-19-138_S18_R.all,2.2.1,1,0,0,0
TB-111-18405-19_S30_R.all,2.2.1,1,1,0,1
TB-444-2281-18_S14_R.all,2.2.1,1,1,0,1
TB-111-4965-19_S245_R.all,2.2.1,1,1,0,1
TB-111-14610-19_S156_R.all,2.2.1,1,0,0,0
TB-111-6600-19_S210_R.all,2.2.1,1,0,0,0
TB-111-3905-19_S247_R.all,2.2.1,1,0,0,0
TB-111-6423-19_S203_R.all,2.2.1,1,1,0,1
TB-111-20738-18_S41_R.all,2.2.1,1,1,0,1
TB-111-7718-18_S189_R.all,2.2.1,1,0,0,0
TB-111-5264-18_S2_R.all,2.2.1,1,0,0,0
TB-111-15218-19_S154_R.all,2.2.1,1,0,0,0
TB-111-17495-19_S80_R.all,2.2.1,1,1,0,1
TB-111-19280-18_S132_R.all,2.2.1,1,1,0,1
TB-111-876-19_S127_R.all,2.2.1,1,1,0,1
TB-111-2947-19-138_S122_R.all,2.2.1,1,0,0,0
TB-111-15583-19_S278_R.all,2.2.1,1,1,1,0
TB-111-16380-18_S12_R.all,2.2.1,1,0,0,0
TB-111-985-19_S107_R.all,2.2.1,1,0,0,0
TB-111-6770-19_S99_R.all,2.2.1,1,1,0,1
TB-444-2623-18_S14_R.all,2.2.1,1,0,0,0
TB-111-9725-18_S81_R.all,2.2.1,1,0,0,0
TB-111-10472-18_S159_R.all,2.2.1,1,0,0,0
TB-111-1285-19_S142_R.all,2.2.1,1,0,0,0
TB-111-3954-19_S21_R.all,2.2.1,1,1,0,1
TB-111-8988-18_S22_R.all,2.2.1,1,0,0,0
TB-111-3790-19_S246_R.all,2.2.1,1,1,0,1
TB-111-3906-19_S200_R.all,2.2.1,1,0,0,0
TB-111-1068-19_S47_R.all,2.2.1,1,1,0,1
TB-111-8522-18_S71_R.all,2.2.1,1,0,0,0
TB-111-17329-18-138_S20_R.all,2.2.1,1,0,0,0
TB-111-15545-18-138_S25_R.all,2.2.1,1,1,0,1
TB-111-1582-19_S93_R.all,2.2.1,1,0,0,0
TB-111-20322-19_S85_R.all,2.2.1,1,0,0,0
TB-111-6043-18_S2_R.all,2.2.1,1,1,0,1
TB-111-17329-18-138_S9_R.all,2.2.1,1,0,0,0
TB-111-4156-19_S187_R.all,2.2.1,1,0,0,0
TB-111-7470-18_S14_R.all,2.2.1,1,0,0,0
TB-111-19883-19_S86_R.all,2.2.1,1,1,0,1
TB-111-3843-19_S269_R.all,2.2.1,1,1,0,1
TB-444-715-19-138_S40_R.all,2.2.1,1,0,0,0
TB-111-387-19_S235_R.all,2.2.1,1,0,0,0
TB-111-12506-19_S180_R.all,2.2.1,1,0,0,0
TB-111-6780-19_S146_R.all,2.2.1,1,0,0,0
TB-111-6510-19_S48_R.all,2.2.1,1,1,0,1
TB-111-4797-19_S270_R.all,2.2.1,1,1,0,1
TB-111-17364-19_S79_R.all,2.2.1,1,0,0,0
TB-111-211-19_S122_R.all,2.2.1,1,1,0,1
TB-111-14829-18_S108_R.all,2.2.1,1,0,0,0
TB-111-20107-18_S31_R.all,2.2.1,1,1,0,1
TB-111-18296-18_S50_R.all,2.2.1,1,0,0,0
TB-444-1359-18_S186_R.all,2.2.1,1,0,0,0
TB-444-990-19-138_S41_R.all,2.2.1,1,0,0,0
TB-111-15348-18_S156_R.all,2.2.1,1,1,0,1
TB-111-15806-18-138_S13_R.all,2.2.1,1,0,0,0
TB-111-8103-18_S73_R.all,2.2.1,1,0,0,0
TB-111-6049-18_S10_R.all,2.2.1,1,1,0,1
TB-111-2691-19_S272_R.all,2.2.1,1,1,0,1
TB-111-2072-19_S266_R.all,2.2.1,1,0,0,0
TB-444-1554-18-138_S58_R.all,2.2.1,1,0,0,0
TB-111-16969-18_S136_R.all,2.2.1,1,0,0,0
TB-111-12608-18_S92_R.all,2.2.1,1,1,0,1
TB-111-17557-19_S13_R.all,2.2.1,1,0,0,0
TB-111-15693-19_S51_R.all,2.2.1,1,1,0,1
TB-111-9099-18_S13_R.all,2.2.1,1,1,0,1
TB-111-20151-19_S135_R.all,2.2.1,1,1,0,1
TB-111-15323-18_S157_R.all,2.2.1,1,1,0,1
